tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1241,MAR DEL PLATA Nº 10,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C47,KWID ICONIC BITONO 1.0,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1979,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1241,MAR DEL PLATA Nº 10,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C47,KWID ICONIC BITONO 1.0,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Femenino,1960,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1241,MAR DEL PLATA Nº 10,Buenos Aires,Protocolo 21,2025,02,SEDAN 4 PUERTAS,130,TOYOTA,A74,COROLLA 2.0 XLI CVT,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1949,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1242,MAR DEL PLATA Nº 11,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,102,NISSAN,797,KICKS 1.6 EXCLUSIVE CVT,1,Privado,Jurídica,MAR DEL PLATA,BUENOS AIRES,No aplica,2010,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1242,MAR DEL PLATA Nº 11,Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,UJ,208 ALLURE AT AM25,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1242,MAR DEL PLATA Nº 11,Buenos Aires,Nacional,2025,40,TODO TERRENO,68,TOYOTA,BW,SW4 4X4 SRX 2.8 TDI 6 AT 7A,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1242,MAR DEL PLATA Nº 11,Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1P,RANGER DC XLT 2.0L BIT 4X2 10AT D,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Femenino,1984,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1243,BERAZATEGUI Nº 4,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,UF,2008 GT T200 AM24,1,Privado,Física,HUDSON,BUENOS AIRES,Femenino,1986,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1243,BERAZATEGUI Nº 4,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,UD,2008 ACTIVE T200 AM24,1,Privado,Física,BERAZATEGUI,BUENOS AIRES,Masculino,1973,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1243,BERAZATEGUI Nº 4,Buenos Aires,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CP,CRONOS DRIVE 1.3 GSE BZ,1,Privado,Física,BERAZATEGUI,BUENOS AIRES,Masculino,1972,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1244,LA MATANZA Nº 11,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,027,CITROEN,659,C3 VTI AT FEEL PK MY24,1,Privado,Física,MORÓN,BUENOS AIRES,Femenino,1964,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1244,LA MATANZA Nº 11,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C47,KWID ICONIC BITONO 1.0,1,Privado,Física,HAEDO,BUENOS AIRES,Femenino,1959,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1245,LA PLATA Nº 11,Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,37,RENAULT,3G,KANGOO II STEPWAY 1.6 SCE,1,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1246,LA PLATA Nº 12,Buenos Aires,Nacional,2025,94,TRACTOR C/ CABINA DORMITORIO,67,IVECO,CH,450C33T MLL,1,Privado,Jurídica,TOLOSA,BUENOS AIRES,No aplica,1989,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1246,LA PLATA Nº 12,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,800,T-CROSS TRENDLINE 200TSI AT G1,1,Privado,Física,CITY BELL,BUENOS AIRES,Femenino,1986,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1246,LA PLATA Nº 12,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,8E,TAOS COMFORTLINE 250 TSI AT,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1246,LA PLATA Nº 12,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,775,NUEVO POLO HIGHLINE 170TSI AT,1,Privado,Física,TOLOSA,BUENOS AIRES,Femenino,1994,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1163,MAR DEL PLATA Nº 05,Buenos Aires,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CP,CRONOS DRIVE 1.3 GSE BZ,1,Privado,Física,UNIDAD TURISTICA MIRAMAR,BUENOS AIRES,Masculino,1981,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1248,SAN ISIDRO Nº 09,Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A3,AMAROK TRENDLINE TDI MT 4X2 G2,1,Privado,Física,BOULOGNE,BUENOS AIRES,Masculino,1999,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1248,SAN ISIDRO Nº 09,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1,Privado,Física,GARÍN,BUENOS AIRES,Masculino,1995,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1249,BERISSO Nº 1,Buenos Aires,Importado,2025,21,COUPE,018,BMW,495,430I,1,Privado,Física,BERISSO,BUENOS AIRES,Masculino,1987,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1164,MAR DEL PLATA Nº 06,Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1K,RANGER DC XLT 2.0L BIT 4X4 10AT D,1,Privado,Jurídica,MAR DEL PLATA,BUENOS AIRES,No aplica,2019,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1164,MAR DEL PLATA Nº 06,Buenos Aires,Nacional,2025,40,TODO TERRENO,68,TOYOTA,BW,SW4 4X4 SRX 2.8 TDI 6 AT 7A,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1970,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1165,SAN FERNANDO Nº 2,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,8F,TAOS HIGHLINE 250 TSI AT,1,Privado,Jurídica,SAN FERNANDO,BUENOS AIRES,No aplica,2007,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1165,SAN FERNANDO Nº 2,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,024,CHEVROLET,834,ONIX 1.0T LT MT,1,Privado,Física,SAN FERNANDO,BUENOS AIRES,Masculino,1957,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1165,SAN FERNANDO Nº 2,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C41,KARDIAN PREMIERE EDITION 200 EDC,1,Privado,Física,SAN FERNANDO,BUENOS AIRES,Masculino,1993,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1166,MUNICIPIO URBANO DE LA COSTA,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,044,FIAT,963,FASTBACK TURBO 270 AT,1,Privado,Física,MAR DEL TUYÚ,BUENOS AIRES,Femenino,1977,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1166,MUNICIPIO URBANO DE LA COSTA,Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1H,RANGER DC XLS 3.0L V6 4X4 10AT D,1,Privado,Física,MAR DE AJÓ,BUENOS AIRES,Masculino,1970,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1168,MORON Nº 06,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,739,NIVUS HIGHLINE 200 TSI AT,1,Privado,Física,HAEDO,BUENOS AIRES,Femenino,1984,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1168,MORON Nº 06,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,795,T-CROSS HIGHLINE 200TSI AT G1,1,Privado,Física,84 VIV-ALTO COMEDERO S SALVADOR DE JUJUY,BUENOS AIRES,Masculino,1972,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1168,MORON Nº 06,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,740,NIVUS COMFORTLINE 200 TSI AT,1,Privado,Física,VALENTÍN ALSINA,BUENOS AIRES,Masculino,1972,PERU,100,06,222
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1170,NECOCHEA Nº 2,Buenos Aires,Protocolo 21,2024,05,SEDAN 5 PUERTAS,130,TOYOTA,908,ETIOS X 1.5 6M/T,1,Privado,Física,NECOCHEA,BUENOS AIRES,Femenino,2006,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1171,ESCOBAR Nº 1,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A13,YARIS XLS PACK 1.5 CVT,1,Privado,Física,MAQUINISTA F. SAVIO ESTE,BUENOS AIRES,Masculino,1958,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1171,ESCOBAR Nº 1,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A13,YARIS XLS PACK 1.5 CVT,1,Privado,Física,LOMA VERDE,BUENOS AIRES,Femenino,1971,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1171,ESCOBAR Nº 1,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1,Privado,Física,BELÉN DE ESCOBAR,BUENOS AIRES,Femenino,1975,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1171,ESCOBAR Nº 1,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,055,HONDA,J43,HR-V RV3 3M7 EXL,1,Privado,Física,BELÉN DE ESCOBAR,BUENOS AIRES,Femenino,1983,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1172,TANDIL Nº 2,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,044,FIAT,952,MOBI TREKKING 1.0,1,Privado,Física,TANDIL,BUENOS AIRES,Masculino,1948,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1173,BERAZATEGUI Nº 2,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C47,KWID ICONIC BITONO 1.0,1,Privado,Física,BERAZATEGUI,BUENOS AIRES,Masculino,1952,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1173,BERAZATEGUI Nº 2,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,027,CITROEN,625,C4 CACTUS VTI AT FEEL MY23,1,Privado,Física,JUAN MARÍA GUTIÉRREZ,BUENOS AIRES,Femenino,1969,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1173,BERAZATEGUI Nº 2,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B33,COROLLA CROSS XEI HEV 1.8 ECVT,1,Privado,Física,JUAN MARÍA GUTIÉRREZ,BUENOS AIRES,Masculino,1979,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1174,LA MATANZA Nº 07,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,8E,TAOS COMFORTLINE 250 TSI AT,1,Privado,Física,LOMAS DEL MIRADOR,BUENOS AIRES,Masculino,1969,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1174,LA MATANZA Nº 07,Buenos Aires,Nacional,2025,20,PICK-UP,AC,NISSAN,15,FRONTIER S 4X2 MT 2.3 D CD,1,Privado,Física,RAFAEL CASTILLO,BUENOS AIRES,Masculino,1991,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1174,LA MATANZA Nº 07,Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,112,RENAULT,B97,OROCH EMOTION 1.6 SCE 114 2WD,1,Privado,Física,GONZÁLEZ CATÁN,BUENOS AIRES,Masculino,1984,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1174,LA MATANZA Nº 07,Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A1,AMAROK HIGHLINE V6 AT 4X4 G2,1,Privado,Física,CIUDAD EVITA,BUENOS AIRES,Masculino,1993,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1174,LA MATANZA Nº 07,Buenos Aires,Nacional,2025,22,FURGON,29,MERCEDES BENZ,HV,SPRINTER 314 CDI FURGON MIXTO VIDRIADO 3665,1,Privado,Física,LOMAS DEL MIRADOR,BUENOS AIRES,Masculino,1993,BOLIVIA,100,06,202
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1175,LANUS Nº 5,Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A2,AMAROK COMFORTLINE V6 AT 4X4 G2,1,Privado,Física,BRANDSEN,BUENOS AIRES,Masculino,1993,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1176,SAN ISIDRO Nº 05,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,055,HONDA,J43,HR-V RV3 3M7 EXL,1,Privado,Física,BELLA VISTA,BUENOS AIRES,Masculino,1972,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1176,SAN ISIDRO Nº 05,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,771,NUEVO POLO TRACK MSI MT,1,Privado,Física,INGENIERO MASCHWITZ,BUENOS AIRES,Masculino,1995,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1176,SAN ISIDRO Nº 05,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,771,NUEVO POLO TRACK MSI MT,1,Privado,Física,JOSÉ C. PAZ,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1176,SAN ISIDRO Nº 05,Buenos Aires,Nacional,2025,22,FURGON,29,MERCEDES BENZ,HX,SPRINTER 311 CDI FURGON 3665,1,Privado,Física,SAN ISIDRO,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1176,SAN ISIDRO Nº 05,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,771,NUEVO POLO TRACK MSI MT,1,Privado,Física,ZÁRATE,BUENOS AIRES,Femenino,1975,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1176,SAN ISIDRO Nº 05,Buenos Aires,Importado,2023,04,RURAL 5 PUERTAS,S36,JETOUR,001,X70,1,Privado,Física,BOULOGNE SUR MER,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1176,SAN ISIDRO Nº 05,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,044,FIAT,944,PULSE DRIVE 1.3 CVT,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1958,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1177,LOMAS DE ZAMORA Nº 6,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,8E,TAOS COMFORTLINE 250 TSI AT,1,Privado,Física,BANFIELD,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1177,LOMAS DE ZAMORA Nº 6,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,044,FIAT,952,MOBI TREKKING 1.0,1,Privado,Física,LOMAS DE ZAMORA,BUENOS AIRES,Femenino,1980,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1181,TRES DE FEBRERO Nº 4,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,08,CHEVROLET,FL,TRACKER 1.2T AT LTZ,1,Privado,Física,CIUDADELA,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1181,TRES DE FEBRERO Nº 4,Buenos Aires,Importado,2025,02,SEDAN 4 PUERTAS,102,NISSAN,791,SENTRA 2.0 SR CVT,1,Privado,Física,VILLA BOSCH,BUENOS AIRES,Masculino,1965,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1182,SAN NICOLAS Nº 2,Buenos Aires,Nacional,2025,31,SEMIRREMOLQUE,90,LAMBERT,79,S2PA,1,Privado,Jurídica,SAN NICOLÁS DE LOS ARROYOS,BUENOS AIRES,No aplica,2006,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1182,SAN NICOLAS Nº 2,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1,Privado,Física,SAN NICOLÁS DE LOS ARROYOS,BUENOS AIRES,Masculino,1970,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1182,SAN NICOLAS Nº 2,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,SAN NICOLÁS DE LOS ARROYOS,BUENOS AIRES,Femenino,1990,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1182,SAN NICOLAS Nº 2,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,044,FIAT,963,FASTBACK TURBO 270 AT,1,Privado,Física,SAN NICOLÁS DE LOS ARROYOS,BUENOS AIRES,Femenino,1963,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1182,SAN NICOLAS Nº 2,Buenos Aires,Protocolo 21,2025,02,SEDAN 4 PUERTAS,130,TOYOTA,A70,COROLLA 2.0 XEI CVT,1,Privado,Física,SAN NICOLÁS DE LOS ARROYOS,BUENOS AIRES,Masculino,1974,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1182,SAN NICOLAS Nº 2,Buenos Aires,Protocolo 21,2025,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,780,NUEVO VIRTUS MSI MT,1,Privado,Física,SAN NICOLÁS DE LOS ARROYOS,BUENOS AIRES,Masculino,1968,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1183,OLIVOS Nº 06,Buenos Aires,Nacional,2025,20,PICK-UP,AC,NISSAN,18,FRONTIER X-GEAR 4X4 AT 2.3 D CD,1,Privado,Física,MUNRO,BUENOS AIRES,Masculino,1972,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1184,MAR DEL PLATA Nº 07,Buenos Aires,Importado,2025,82,PICK-UP CABINA DOBLE,047,FORD,D42,F-150 TREMOR 5.0L V8 4X4 AT,1,Privado,Jurídica,MAR DEL PLATA,BUENOS AIRES,No aplica,2025,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1184,MAR DEL PLATA Nº 07,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,UE,2008 ALLURE T200 AM24,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1970,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1186,MORENO Nº 2,Buenos Aires,Protocolo 21,2025,92,TRACTOR C/CABINA DORMITORIO,136,VOLKSWAGEN,767,METEOR 28.460,1,Privado,Física,TRENQUE LAUQUEN,BUENOS AIRES,Masculino,1980,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1186,MORENO Nº 2,Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1L,RANGER DC XLS 2.0L T 4X2 MT D,1,Privado,Física,SALTO,BUENOS AIRES,Masculino,1971,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1186,MORENO Nº 2,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,08,CHEVROLET,FM,TRACKER 1.2T AT PREMIER,1,Privado,Física,MORENO,BUENOS AIRES,Femenino,1989,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1186,MORENO Nº 2,Buenos Aires,Nacional,2025,93,CHASIS CON CABINA DORMITORIO,67,IVECO,BS,170E28 MLL,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,BUENOS AIRES,No aplica,1968,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1186,MORENO Nº 2,Buenos Aires,Protocolo 21,2024,13,FURGON,063,IVECO,523,DAILY 30-130,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,BUENOS AIRES,No aplica,2021,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1187,JUNIN Nº 2,Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A5,AMAROK HIGHLINE TDI AT 4X2 G2,1,Privado,Física,JUNIN,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1187,JUNIN Nº 2,Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A1,AMAROK HIGHLINE V6 AT 4X4 G2,1,Privado,Física,JUNIN,BUENOS AIRES,Masculino,1977,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1187,JUNIN Nº 2,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,044,FIAT,952,MOBI TREKKING 1.0,1,Privado,Física,JUNIN,BUENOS AIRES,Femenino,1978,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1187,JUNIN Nº 2,Buenos Aires,Nacional,2025,22,FURGON,29,MERCEDES BENZ,HX,SPRINTER 311 CDI FURGON 3665,1,Privado,Física,LOS TOLDOS,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1189,FLORENCIO VARELA Nº 2,Buenos Aires,Nacional,2025,22,FURGON,29,MERCEDES BENZ,JJ,SPRINTER 414 CDI FURGON MIXTO VIDRIADO 4325,1,Privado,Física,FLORENCIO VARELA,BUENOS AIRES,Masculino,1987,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1189,FLORENCIO VARELA Nº 2,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,UD,2008 ACTIVE T200 AM24,1,Privado,Física,VILLA VATTEONE,BUENOS AIRES,Masculino,1967,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1189,FLORENCIO VARELA Nº 2,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,A97,COROLLA CROSS SEG 2.0 CVT,1,Privado,Física,FLORENCIO VARELA,BUENOS AIRES,Masculino,1956,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1190,ZARATE Nº 2,Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1G,RANGER DC LTD+ 3.0L V6 4X4 10AT D,1,Privado,Jurídica,ZÁRATE,BUENOS AIRES,No aplica,2019,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-01-10,2025-01-10,1190,ZARATE Nº 2,Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,UL,208 ALLURE AM25,1,Privado,Física,ZÁRATE,BUENOS AIRES,Masculino,1993,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-01-10,2025-01-10,1192,MORON Nº 07,Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,044,FIAT,974,TORO FREEDOM 1.3T CD AT6 4X2,1,Privado,Jurídica,CASTELAR,BUENOS AIRES,No aplica,2016,No aplica,100,06,
