tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1244,LA MATANZA Nº 11,Buenos Aires,Nacional,2025,25,CHASIS SIN CABINA,29,MERCEDES BENZ,GB,BMO 384 VERSION 1621 CA,2,Público,Jurídica,VICENTE LÓPEZ,BUENOS AIRES,No aplica,2002,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1244,LA MATANZA Nº 11,Buenos Aires,Nacional,2025,25,CHASIS SIN CABINA,29,MERCEDES BENZ,GB,BMO 384 VERSION 1621 CA,2,Público,Jurídica,VICENTE LÓPEZ,BUENOS AIRES,No aplica,2002,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1244,LA MATANZA Nº 11,Buenos Aires,Nacional,2025,25,CHASIS SIN CABINA,29,MERCEDES BENZ,GB,BMO 384 VERSION 1621 CA,2,Público,Jurídica,VICENTE LÓPEZ,BUENOS AIRES,No aplica,2002,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1244,LA MATANZA Nº 11,Buenos Aires,Importado,2025,13,FURGON,027,CITROEN,692,JUMPER L3H2 HDI 140 VAN MY26,1,Privado,Física,BANFIELD,BUENOS AIRES,Femenino,1978,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1244,LA MATANZA Nº 11,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,845,SPARK EUV ACTIV,1,Privado,Física,VILLA LUZURIAGA,BUENOS AIRES,Femenino,2007,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1244,LA MATANZA Nº 11,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,024,CHEVROLET,754,SPIN 1.8N 7P PREMIER A/T,1,Privado,Física,GONZALEZ CATAN,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1244,LA MATANZA Nº 11,Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,044,FIAT,954,STRADA VOLCANO 1.3 CVT,1,Privado,Física,MERCEDES,BUENOS AIRES,Masculino,1959,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1244,LA MATANZA Nº 11,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,Q49,BAIC,017,BJ30E,1,Privado,Física,LOMAS DEL MIRADOR,BUENOS AIRES,Masculino,1951,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1244,LA MATANZA Nº 11,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,Q49,BAIC,002,X55,1,Privado,Física,RAMOS MEJIA,BUENOS AIRES,Femenino,1963,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1245,LA PLATA Nº 11,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,112,RENAULT,C60,KARDIAN EVOLUTION 156 MT MY25,1,Privado,Física,LA PLATA,BUENOS AIRES,Femenino,1967,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1246,LA PLATA Nº 12,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C50,KWID ICONIC OUTSIDER 1.0,1,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1999,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1246,LA PLATA Nº 12,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C50,KWID ICONIC OUTSIDER 1.0,1,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1999,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1246,LA PLATA Nº 12,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,S36,JETOUR,002,DASHING,1,Privado,Física,LOS HORNOS,BUENOS AIRES,Masculino,1971,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1247,GENERAL RODRIGUEZ Nº 2,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,055,HONDA,J43,HR-V RV3 3M7 EXL,1,Privado,Jurídica,GENERAL RODR?GUEZ,BUENOS AIRES,No aplica,1986,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1247,GENERAL RODRIGUEZ Nº 2,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,102,NISSAN,823,KICKS PLAY 1.6 ADVANCE CVT PLUS,1,Privado,Física,GENERAL RODR?GUEZ,BUENOS AIRES,Femenino,1946,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1249,BERISSO Nº 1,Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VE,208 ALLURE AT AM26,1,Privado,Física,BERISSO,BUENOS AIRES,Femenino,1963,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1250,ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1G,RANGER DC LTD+ 3.0L V6 4X4 10AT D,1,Privado,Física,ITUZAINGO,BUENOS AIRES,Masculino,1966,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1250,ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,ITUZAINGO,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1250,ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Importado,2025,10,TODO TERRENO,047,FORD,D56,EVEREST TITANIUM,1,Privado,Física,QUILMES,BUENOS AIRES,Femenino,1981,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1253,LA PLATA Nº 13,Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,BH,HILUX 4X4 DC SRX 2.8 TDI 6 AT,1,Privado,Física,TOLOSA,BUENOS AIRES,Masculino,1960,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1253,LA PLATA Nº 13,Buenos Aires,Importado,2025,10,TODO TERRENO,112,RENAULT,C16,DUSTER ICONIC 1.3T 4X4 MT,1,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1957,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1256,TRES DE FEBRERO Nº 6,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B34,COROLLA CROSS SEG HEV 1.8 ECVT,1,Privado,Física,C.AUTONOMA DE BS.AS,BUENOS AIRES,Femenino,1989,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1256,TRES DE FEBRERO Nº 6,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B33,COROLLA CROSS XEI HEV 1.8 ECVT,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,Femenino,1985,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1257,MORENO Nº 3,Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1H,RANGER DC XLS 3.0L V6 4X4 10AT D,1,Privado,Física,GENERAL PACHECO,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1257,MORENO Nº 3,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,047,FORD,D76,TERRITORY SEL 1.8L AT,1,Privado,Física,VILLA LUZURIAGA,BUENOS AIRES,Femenino,1976,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1261,MARCOS PAZ,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,VB,2008 GT T200 AM26,1,Privado,Física,MARCOS PAZ,BUENOS AIRES,Masculino,1981,PARAGUAY,100,06,221
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1262,PERGAMINO Nº 3,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,796,T-CROSS COMFORTLINE 200TSI AT G1,1,Privado,Jurídica,PERGAMINO,BUENOS AIRES,No aplica,1992,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1262,PERGAMINO Nº 3,Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,682,S10 CD 2.8 TD 4X4 HC AT,1,Privado,Física,DUGGAN,BUENOS AIRES,Masculino,1960,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1262,PERGAMINO Nº 3,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,PERGAMINO,BUENOS AIRES,Masculino,1996,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1263,OLIVOS Nº 10,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,Q80,HAVAL,017,H6 HEV SUPREME,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,BUENOS AIRES,No aplica,2025,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1263,OLIVOS Nº 10,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,Q80,HAVAL,013,H6 HEV DELUXE,1,Privado,Física,C.AUTONOMA DE BS.AS,BUENOS AIRES,Femenino,1980,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1263,OLIVOS Nº 10,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,Q80,HAVAL,017,H6 HEV SUPREME,1,Privado,Física,QUILMES,BUENOS AIRES,Femenino,1979,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1264,ADROGUE Nº 5,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,EZEIZA**,BUENOS AIRES,Masculino,1981,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1264,ADROGUE Nº 5,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,BURZACO**,BUENOS AIRES,Masculino,1995,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1264,ADROGUE Nº 5,Buenos Aires,Nacional,2025,40,TODO TERRENO,68,TOYOTA,BW,SW4 4X4 SRX 2.8 TDI 6 AT 7A,1,Privado,Física,GLEW,BUENOS AIRES,Masculino,1970,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1265,PILAR Nº 3,Buenos Aires,Nacional,2025,22,FURGON,07,CITROEN,GU,BERLINGO FURGON HDI 92 BUSINESS AM22.5,1,Privado,Jurídica,AREA DE PROMOCION EL TRIANGULO,BUENOS AIRES,No aplica,2016,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1267,FLORENTINO AMEGHINO,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,024,CHEVROLET,834,ONIX 1.0T LT MT,1,Privado,Física,AMEGHINO,BUENOS AIRES,Femenino,1955,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1268,TANDIL Nº 3,Buenos Aires,Nacional,2025,22,FURGON,29,MERCEDES BENZ,HU,SPRINTER 314 CDI FURGON 3665,1,Privado,Jurídica,TANDIL,BUENOS AIRES,No aplica,2002,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1268,TANDIL Nº 3,Buenos Aires,Nacional,2025,31,SEMIRREMOLQUE,19,SOLA Y BRUSA,CG,VOLCADOR 3 EJES - 1+1+1,1,Privado,Jurídica,TANDIL,BUENOS AIRES,No aplica,2020,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1268,TANDIL Nº 3,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C50,KWID ICONIC OUTSIDER 1.0,1,Privado,Física,TANDIL,BUENOS AIRES,Masculino,1946,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1269,LA MATANZA Nº 12,Buenos Aires,Protocolo 21,2025,30,FURGONETA,044,FIAT,986,FIORINO ENDURANCE 1.3 MT,1,Privado,Jurídica,SANTOS TESEI,BUENOS AIRES,No aplica,2013,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1273,MORENO Nº 4,Buenos Aires,Importado,2025,15,TRANS.DE PASAJEROS,F30,MERCEDES BENZ/IRIZAR,005,O500M 1826 / I6,2,Público,Jurídica,RIO GRANDE,BUENOS AIRES,No aplica,2019,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1273,MORENO Nº 4,Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A1,AMAROK HIGHLINE V6 AT 4X4 G2,1,Privado,Física,HAEDO,BUENOS AIRES,Masculino,1961,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1273,MORENO Nº 4,Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A1,AMAROK HIGHLINE V6 AT 4X4 G2,1,Privado,Física,MANZANARES,BUENOS AIRES,Masculino,1972,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1273,MORENO Nº 4,Buenos Aires,Importado,2025,05,SEDAN 5 PUERTAS,058,HYUNDAI,614,HB 20 AT,1,Privado,Física,LOS POLVORINES,BUENOS AIRES,Masculino,1950,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1273,MORENO Nº 4,Buenos Aires,Importado,2025,05,SEDAN 5 PUERTAS,058,HYUNDAI,614,HB 20 AT,1,Privado,Física,PASO DEL REY,BUENOS AIRES,Femenino,1997,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1273,MORENO Nº 4,Buenos Aires,Importado,2025,05,SEDAN 5 PUERTAS,058,HYUNDAI,615,HB 20 MT,1,Privado,Física,WILLIAM C MORRIS,BUENOS AIRES,Femenino,1966,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1276,ROQUE PEREZ,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C47,KWID ICONIC BITONO 1.0,1,Privado,Física,VIRREY DEL PINO,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1278,ZARATE Nº 3,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,778,TRACKER 1.2T AT LTZ,1,Privado,Física,LIMA,BUENOS AIRES,Femenino,1971,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1278,ZARATE Nº 3,Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,136,VOLKSWAGEN,822,SAVEIRO EXTREME CD MSI MT G3,1,Privado,Física,ZARATE,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1279,SAN PEDRO Nº 2,Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,BG,HILUX 4X4 DC SRV 2.8 TDI 6 AT,1,Privado,Física,SAN PEDRO,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1279,SAN PEDRO Nº 2,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,778,TRACKER 1.2T AT LTZ,1,Privado,Física,SAN PEDRO,BUENOS AIRES,Masculino,1951,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1280,ESCOBAR Nº 3 (EX. INGENIERO MASCHWITZ),Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B34,COROLLA CROSS SEG HEV 1.8 ECVT,1,Privado,Física,BELEN DE ESCOBAR,BUENOS AIRES,Femenino,1949,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1280,ESCOBAR Nº 3 (EX. INGENIERO MASCHWITZ),Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,GARIN,BUENOS AIRES,Masculino,1989,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1280,ESCOBAR Nº 3 (EX. INGENIERO MASCHWITZ),Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1H,RANGER DC XLS 3.0L V6 4X4 10AT D,1,Privado,Física,RAMADA PASO -ITATI,BUENOS AIRES,Masculino,1990,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1282,LOMAS DE ZAMORA Nº 9,Buenos Aires,Nacional,2025,22,FURGON,07,CITROEN,GU,BERLINGO FURGON HDI 92 BUSINESS AM22.5,1,Privado,Física,INGENIERO BUDGE,BUENOS AIRES,Masculino,1988,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1283,NUEVE DE JULIO Nº 2,Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VD,208 ALLURE MT AM26,1,Privado,Física,NUEVE DE JULIO,BUENOS AIRES,Femenino,1949,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1283,NUEVE DE JULIO Nº 2,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,779,TRACKER 1.2T AT,1,Privado,Física,NUEVE DE JULIO,BUENOS AIRES,Masculino,1989,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1283,NUEVE DE JULIO Nº 2,Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,847,MONTANA 1.2T LT AT,1,Privado,Física,9 DE JULIO,BUENOS AIRES,Masculino,1969,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1283,NUEVE DE JULIO Nº 2,Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,847,MONTANA 1.2T LT AT,1,Privado,Física,9 DE JULIO,BUENOS AIRES,Masculino,1988,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1285,ESTEBAN ECHEVERRIA Nº 4,Buenos Aires,Protocolo 21,2025,17,CHASIS C/CABINA,047,FORD,D28,TRANSIT CH 2.0L 470E,1,Privado,Jurídica,LUIS GUILLON,BUENOS AIRES,No aplica,2019,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1285,ESTEBAN ECHEVERRIA Nº 4,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,141,RENEGADE SPORT T270 AT6 FWD,1,Privado,Física,ALEJANDRO KORN,BUENOS AIRES,Femenino,1996,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1285,ESTEBAN ECHEVERRIA Nº 4,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,134,COMMANDER LIMITED GSE 1.3T AT6 4X2,1,Privado,Física,C.AUTONOMA DE BS.AS,BUENOS AIRES,Masculino,1982,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1285,ESTEBAN ECHEVERRIA Nº 4,Buenos Aires,Importado,2025,05,SEDAN 5 PUERTAS,058,HYUNDAI,614,HB 20 AT,1,Privado,Física,TURDERA,BUENOS AIRES,Masculino,1957,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1285,ESTEBAN ECHEVERRIA Nº 4,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A16,YARIS S 1.5 CVT,1,Privado,Física,VICENTE CASARES,BUENOS AIRES,Femenino,1954,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1285,ESTEBAN ECHEVERRIA Nº 4,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,UY,2008 GT T200 AM25,1,Privado,Física,C.AUTONOMA DE BS.AS,BUENOS AIRES,Masculino,1965,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1285,ESTEBAN ECHEVERRIA Nº 4,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,047,FORD,D76,TERRITORY SEL 1.8L AT,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1974,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1286,LA PLATA Nº 15,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,018,BMW,589,X1 SDRIVE 18I,1,Privado,Jurídica,QUILMES,BUENOS AIRES,No aplica,2014,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1286,LA PLATA Nº 15,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,779,TRACKER 1.2T AT,1,Privado,Física,RINGUELET,BUENOS AIRES,Masculino,1961,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1286,LA PLATA Nº 15,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,849,TRACKER 1.2T LT AT,1,Privado,Física,CITY BELL,BUENOS AIRES,Masculino,1968,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1286,LA PLATA Nº 15,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1,Privado,Física,CITY BELL,BUENOS AIRES,Femenino,1971,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1286,LA PLATA Nº 15,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,779,TRACKER 1.2T AT,1,Privado,Física,CITY BELL,BUENOS AIRES,Femenino,1985,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1286,LA PLATA Nº 15,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B34,COROLLA CROSS SEG HEV 1.8 ECVT,1,Privado,Física,VILLA ELISA,BUENOS AIRES,Femenino,1975,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1286,LA PLATA Nº 15,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A16,YARIS S 1.5 CVT,1,Privado,Física,CITY BELL,BUENOS AIRES,Femenino,2000,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1287,ITUZAINGO Nº 3,Buenos Aires,Importado,2025,05,SEDAN 5 PUERTAS,058,HYUNDAI,615,HB 20 MT,1,Privado,Física,FRANCISCO ALVAREZ,BUENOS AIRES,Masculino,1972,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1288,MORENO Nº 5,Buenos Aires,Importado,2025,80,PICK-UP CABINA SIMPLE,R81,KYC,004,MAMUT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,BUENOS AIRES,No aplica,2025,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1288,MORENO Nº 5,Buenos Aires,Importado,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,840,SILVERADO Z71 TRAIL BOSS,1,Privado,Física,PASO DEL REY,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1289,QUILMES Nº 9,Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,BUENOS AIRES,No aplica,2022,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-10-08,2025-10-08,1289,QUILMES Nº 9,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,778,TRACKER 1.2T AT LTZ,1,Privado,Física,LOMAS DE ZAMORA,BUENOS AIRES,Masculino,1952,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1289,QUILMES Nº 9,Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VG,208 ALLURE PK T200 AM26,1,Privado,Física,QUILMES,BUENOS AIRES,Femenino,1980,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1289,QUILMES Nº 9,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,VA,2008 ALLURE T200 AM26,1,Privado,Física,BERNAL,BUENOS AIRES,Masculino,1969,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-10-08,2025-10-08,1289,QUILMES Nº 9,Buenos Aires,Nacional,2025,22,FURGON,37,RENAULT,6C,KANGOO EXPRESS 5A 1.6 SCE 114,1,Privado,Física,ABASTO,BUENOS AIRES,Masculino,1979,ARGENTINA,100,06,200
